file_name,deployment,split,family,genus,species
G000144_R.avi.47334.png-49057-1.png,G000144,val,Labridae,Thalassoma,Thalassoma amblycephalum
G000144_L.avi.52784.png-49058-1.png,G000144,val,Chaetodontidae,Chaetodon,Chaetodon auriga
G000144_R.avi.53872.png-49056-1.png,G000144,val,Chaetodontidae,Chaetodon,Chaetodon auriga
G000144_L.avi.58351.png-49055-1.png,G000144,val,Acanthuridae,Naso,Naso vlamingii
G000144_R.avi.59439.png-49054-1.png,G000144,val,Acanthuridae,Naso,Naso vlamingii
G000144_L.avi.63248.png-49053-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64336.png-49052-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63257.png-49051-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64345.png-49049-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63257.png-49051-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64345.png-49049-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.5659.png-49050-1.png,G000144,val,Scaridae,Scarus,Scarus rubroviolaceus
G000144_R.avi.6747.png-49047-1.png,G000144,val,Scaridae,Scarus,Scarus rubroviolaceus
G000144_L.avi.7045.png-49048-1.png,G000144,val,Acanthuridae,Acanthurus,Acanthurus grammoptilus
G000144_R.avi.8133.png-49045-1.png,G000144,val,Acanthuridae,Acanthurus,Acanthurus grammoptilus
G000144_L.avi.31909.png-49044-1.png,G000144,val,Carangidae,Carangoides,Carangoides fulvoguttatus
G000144_R.avi.32997.png-49042-1.png,G000144,val,Carangidae,Carangoides,Carangoides fulvoguttatus
G000144_L.avi.32166.png-49041-1.png,G000144,val,Serranidae,Cephalopholis,Cephalopholis miniata
G000144_R.avi.33254.png-49040-1.png,G000144,val,Serranidae,Cephalopholis,Cephalopholis miniata
G000144_L.avi.34811.png-49039-1.png,G000144,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000144_R.avi.35899.png-49038-1.png,G000144,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000144_L.avi.34862.png-49020-1.png,G000144,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000144_R.avi.35950.png-49017-1.png,G000144,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000144_L.avi.58469.png-49037-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_R.avi.59557.png-49036-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_L.avi.58511.png-49035-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_R.avi.59599.png-49034-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_L.avi.58603.png-49023-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_R.avi.59691.png-49022-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_L.avi.63265.png-49012-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64353.png-49010-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63265.png-49012-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64353.png-49010-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63265.png-49012-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64353.png-49010-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63304.png-49033-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64392.png-49032-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63305.png-49031-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64393.png-49030-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63305.png-49031-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64393.png-49030-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.8381.png-49029-1.png,G000144,val,Acanthuridae,Naso,Naso lituratus
G000144_R.avi.9469.png-49028-1.png,G000144,val,Acanthuridae,Naso,Naso lituratus
G000144_L.avi.8381.png-49029-1.png,G000144,val,Acanthuridae,Naso,Naso lituratus
G000144_R.avi.9469.png-49028-1.png,G000144,val,Acanthuridae,Naso,Naso lituratus
G000144_L.avi.10175.png-49027-1.png,G000144,val,Pomacentridae,Chromis,Chromis margaritifer
G000144_R.avi.11263.png-49026-1.png,G000144,val,Pomacentridae,Chromis,Chromis margaritifer
G000144_L.avi.34800.png-49025-1.png,G000144,val,Scaridae,Scarus,Scarus schlegeli
G000144_R.avi.35888.png-49024-1.png,G000144,val,Scaridae,Scarus,Scarus schlegeli
G000144_L.avi.58603.png-49023-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_R.avi.59691.png-49022-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_L.avi.63265.png-49012-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64353.png-49010-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63265.png-49012-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64353.png-49010-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.31891.png-49021-1.png,G000144,val,Carangidae,Carangoides,Carangoides fulvoguttatus
G000144_R.avi.32979.png-49019-1.png,G000144,val,Carangidae,Carangoides,Carangoides fulvoguttatus
G000144_L.avi.34862.png-49020-1.png,G000144,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000144_R.avi.35950.png-49017-1.png,G000144,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000144_L.avi.58605.png-49018-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_R.avi.59693.png-49015-1.png,G000144,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000144_L.avi.62797.png-49016-1.png,G000144,val,Labridae,Hemigymnus,Hemigymnus fasciatus
G000144_R.avi.63885.png-49013-1.png,G000144,val,Labridae,Hemigymnus,Hemigymnus fasciatus
G000144_L.avi.63234.png-49014-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64322.png-49011-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63265.png-49012-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64353.png-49010-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63327.png-49009-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64415.png-49008-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63365.png-49007-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64453.png-49005-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63419.png-49006-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64502.png-49004-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63574.png-49003-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64657.png-49001-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63574.png-49003-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64657.png-49001-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.82452.png-49002-1.png,G000144,val,Labridae,Coris,Coris aygula
G000144_R.avi.83540.png-48999-1.png,G000144,val,Labridae,Coris,Coris aygula
G000144_L.avi.82492.png-49000-1.png,G000144,val,Labridae,Coris,Coris aygula
G000144_R.avi.83580.png-48997-1.png,G000144,val,Labridae,Coris,Coris aygula
G000144_L.avi.87987.png-48998-1.png,G000144,val,Siganidae,Siganus,Siganus trispilos
G000144_R.avi.89075.png-48995-1.png,G000144,val,Siganidae,Siganus,Siganus trispilos
G000144_L.avi.88060.png-48996-1.png,G000144,val,Siganidae,Siganus,Siganus trispilos
G000144_R.avi.89148.png-48994-1.png,G000144,val,Siganidae,Siganus,Siganus trispilos
G000144_L.avi.92790.png-48993-1.png,G000144,val,Pomacanthidae,Pomacanthus,Pomacanthus semicirculatus
G000144_R.avi.93878.png-48992-1.png,G000144,val,Pomacanthidae,Pomacanthus,Pomacanthus semicirculatus
G000144_L.avi.92915.png-48991-1.png,G000144,val,Pomacanthidae,Pomacanthus,Pomacanthus semicirculatus
G000144_R.avi.94003.png-48990-1.png,G000144,val,Pomacanthidae,Pomacanthus,Pomacanthus semicirculatus
G000144_L.avi.94608.png-48989-1.png,G000144,val,Acanthuridae,Naso,Naso brevirostris
G000144_R.avi.95696.png-48988-1.png,G000144,val,Acanthuridae,Naso,Naso brevirostris
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63309.png-48987-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64397.png-48986-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63335.png-48985-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64423.png-48983-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63335.png-48985-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64423.png-48983-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63340.png-48984-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64428.png-48982-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63340.png-48984-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64428.png-48982-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63340.png-48984-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64428.png-48982-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63335.png-48985-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64423.png-48983-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_L.avi.63340.png-48984-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000144_R.avi.64428.png-48982-1.png,G000144,val,Caesionidae,Pterocaesio,Pterocaesio digramma
G000168_L.avi.39298.png-46799-1.png,G000168,val,Lethrinidae,Lethrinus,Lethrinus nebulosus
G000168_R.avi.38468.png-46798-1.png,G000168,val,Lethrinidae,Lethrinus,Lethrinus nebulosus
G000168_L.avi.52529.png-46797-1.png,G000168,val,Balistidae,Abalistes,Abalistes filamentosus
G000168_R.avi.51699.png-46796-1.png,G000168,val,Balistidae,Abalistes,Abalistes filamentosus
G000168_L.avi.60411.png-46785-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_R.avi.59581.png-46784-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_L.avi.60411.png-46785-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_R.avi.59581.png-46784-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_L.avi.60467.png-46793-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_R.avi.59637.png-46791-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_L.avi.52521.png-46792-1.png,G000168,val,Balistidae,Abalistes,Abalistes filamentosus
G000168_R.avi.51691.png-46790-1.png,G000168,val,Balistidae,Abalistes,Abalistes filamentosus
G000168_L.avi.26867.png-46789-1.png,G000168,val,Lethrinidae,Gymnocranius,Gymnocranius grandoculis
G000168_R.avi.26037.png-46788-1.png,G000168,val,Lethrinidae,Gymnocranius,Gymnocranius grandoculis
G000168_L.avi.38270.png-46787-1.png,G000168,val,Carangidae,Carangoides,Carangoides ferdau
G000168_R.avi.37440.png-46786-1.png,G000168,val,Carangidae,Carangoides,Carangoides ferdau
G000168_L.avi.60411.png-46785-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_R.avi.59581.png-46784-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_L.avi.60411.png-46785-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000168_R.avi.59581.png-46784-1.png,G000168,val,Carangidae,Carangoides,Carangoides gymnostethus
G000172_L.avi.38099.png-46643-1.png,G000172,val,Haemulidae,Diagramma,Diagramma pictum
G000172_R.avi.37282.png-46642-1.png,G000172,val,Haemulidae,Diagramma,Diagramma pictum
G000172_L.avi.101467.png-46641-1.png,G000172,val,Tetraodontidae,Lagocephalus,Lagocephalus sceleratus
G000172_R.avi.100650.png-46640-1.png,G000172,val,Tetraodontidae,Lagocephalus,Lagocephalus sceleratus
G000172_L.avi.101500.png-46638-1.png,G000172,val,Tetraodontidae,Lagocephalus,Lagocephalus sceleratus
G000172_R.avi.100683.png-46639-1.png,G000172,val,Tetraodontidae,Lagocephalus,Lagocephalus sceleratus
G000172_L.avi.56991.png-46637-1.png,G000172,val,Carangidae,Carangoides,Carangoides gymnostethus
G000172_R.avi.56174.png-46636-1.png,G000172,val,Carangidae,Carangoides,Carangoides gymnostethus
G000172_L.avi.57001.png-46635-1.png,G000172,val,Carangidae,Carangoides,Carangoides gymnostethus
G000172_R.avi.56184.png-46634-1.png,G000172,val,Carangidae,Carangoides,Carangoides gymnostethus
G000172_L.avi.70298.png-46633-1.png,G000172,val,Lethrinidae,Lethrinus,Lethrinus olivaceus
G000172_R.avi.69481.png-46632-1.png,G000172,val,Lethrinidae,Lethrinus,Lethrinus olivaceus
G000172_L.avi.101535.png-46631-1.png,G000172,val,Tetraodontidae,Lagocephalus,Lagocephalus sceleratus
G000172_R.avi.100718.png-46630-1.png,G000172,val,Tetraodontidae,Lagocephalus,Lagocephalus sceleratus
G000172_L.avi.38191.png-46629-1.png,G000172,val,Haemulidae,Diagramma,Diagramma pictum
G000172_R.avi.37374.png-46628-1.png,G000172,val,Haemulidae,Diagramma,Diagramma pictum
G000172_L.avi.48075.png-46627-1.png,G000172,val,Balistidae,Abalistes,Abalistes filamentosus
G000172_R.avi.47258.png-46626-1.png,G000172,val,Balistidae,Abalistes,Abalistes filamentosus
G000184_L.avi.7304.png-45379-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6671.png-45376-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7304.png-45379-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6671.png-45376-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7320.png-45400-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6687.png-45398-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7320.png-45400-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6687.png-45398-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7320.png-45400-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6687.png-45398-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7321.png-45430-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6688.png-45429-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7344.png-45466-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6711.png-45464-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7352.png-45465-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6719.png-45462-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7434.png-45463-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6801.png-45460-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.10644.png-45461-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_R.avi.10011.png-45458-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_L.avi.10671.png-45459-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_R.avi.10038.png-45456-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_L.avi.11482.png-45457-1.png,G000184,val,Labridae,Coris,Coris caudimacula
G000184_R.avi.10849.png-45455-1.png,G000184,val,Labridae,Coris,Coris caudimacula
G000184_L.avi.11910.png-45454-1.png,G000184,val,Balistidae,Sufflamen,Sufflamen chrysopterum
G000184_R.avi.11277.png-45453-1.png,G000184,val,Balistidae,Sufflamen,Sufflamen chrysopterum
G000184_L.avi.12942.png-45452-1.png,G000184,val,Labridae,Stethojulis,Stethojulis bandanensis
G000184_R.avi.12309.png-45451-1.png,G000184,val,Labridae,Stethojulis,Stethojulis bandanensis
G000184_L.avi.46506.png-45450-1.png,G000184,val,Siganidae,Siganus,Siganus fuscescens
G000184_R.avi.45873.png-45449-1.png,G000184,val,Siganidae,Siganus,Siganus fuscescens
G000184_L.avi.46514.png-45448-1.png,G000184,val,Siganidae,Siganus,Siganus fuscescens
G000184_R.avi.45881.png-45446-1.png,G000184,val,Siganidae,Siganus,Siganus fuscescens
G000184_L.avi.49592.png-45447-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus nebulosus
G000184_R.avi.48959.png-45445-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus nebulosus
G000184_L.avi.53777.png-45444-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus rubrioperculatus
G000184_R.avi.53144.png-45443-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus rubrioperculatus
G000184_L.avi.85514.png-45442-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_R.avi.84884.png-45440-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_L.avi.85663.png-45441-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_R.avi.85033.png-45439-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_L.avi.85699.png-45438-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_R.avi.85067.png-45436-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_L.avi.85702.png-45437-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_R.avi.85070.png-45434-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus atkinsoni
G000184_L.avi.90135.png-45435-1.png,G000184,val,Carcharhinidae,Carcharhinus,Carcharhinus amblyrhynchos
G000184_R.avi.89502.png-45433-1.png,G000184,val,Carcharhinidae,Carcharhinus,Carcharhinus amblyrhynchos
G000184_L.avi.90503.png-45432-1.png,G000184,val,Carcharhinidae,Carcharhinus,Carcharhinus amblyrhynchos
G000184_R.avi.89870.png-45431-1.png,G000184,val,Carcharhinidae,Carcharhinus,Carcharhinus amblyrhynchos
G000184_L.avi.7320.png-45400-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6687.png-45398-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7321.png-45430-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6688.png-45429-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7584.png-45428-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6951.png-45427-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.10639.png-45426-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_R.avi.10006.png-45424-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_L.avi.10657.png-45425-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_R.avi.10024.png-45422-1.png,G000184,val,Labridae,Thalassoma,Thalassoma lutescens
G000184_L.avi.11310.png-45423-1.png,G000184,val,Labridae,Coris,Coris caudimacula
G000184_R.avi.10677.png-45420-1.png,G000184,val,Labridae,Coris,Coris caudimacula
G000184_L.avi.11341.png-45421-1.png,G000184,val,Labridae,Coris,Coris caudimacula
G000184_R.avi.10708.png-45418-1.png,G000184,val,Labridae,Coris,Coris caudimacula
G000184_L.avi.11773.png-45419-1.png,G000184,val,Balistidae,Sufflamen,Sufflamen chrysopterum
G000184_R.avi.11140.png-45417-1.png,G000184,val,Balistidae,Sufflamen,Sufflamen chrysopterum
G000184_L.avi.29268.png-45414-1.png,G000184,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000184_R.avi.28635.png-45413-1.png,G000184,val,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
G000184_L.avi.29737.png-45412-1.png,G000184,val,Scaridae,Scarus,Scarus schlegeli
G000184_R.avi.29104.png-45411-1.png,G000184,val,Scaridae,Scarus,Scarus schlegeli
G000184_L.avi.38119.png-45410-1.png,G000184,val,Scaridae,Scarus,Scarus rubroviolaceus
G000184_R.avi.37486.png-45409-1.png,G000184,val,Scaridae,Scarus,Scarus rubroviolaceus
G000184_L.avi.39908.png-45408-1.png,G000184,val,Carcharhinidae,Triaenodon,Triaenodon obesus
G000184_R.avi.39275.png-45407-1.png,G000184,val,Carcharhinidae,Triaenodon,Triaenodon obesus
G000184_L.avi.50103.png-45406-1.png,G000184,val,Carangidae,Carangoides,Carangoides gymnostethus
G000184_R.avi.49470.png-45404-1.png,G000184,val,Carangidae,Carangoides,Carangoides gymnostethus
G000184_L.avi.53727.png-45405-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus rubrioperculatus
G000184_R.avi.53094.png-45402-1.png,G000184,val,Lethrinidae,Lethrinus,Lethrinus rubrioperculatus
G000184_L.avi.60285.png-45403-1.png,G000184,val,Echeneidae,Echeneis,Echeneis naucrates
G000184_R.avi.59652.png-45401-1.png,G000184,val,Echeneidae,Echeneis,Echeneis naucrates
G000184_L.avi.7304.png-45379-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6671.png-45376-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7320.png-45400-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_R.avi.6687.png-45398-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
G000184_L.avi.7320.png-45400-1.png,G000184,val,Acanthuridae,Acanthurus,Acanthurus triostegus
